EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
460366801,HURON ADULT DAY CARE CENTER INCORPORATED,,290-7TH ST SW,HURON,SD,57350-2759,0000,03,3,1000,198210,1,15,429000000,1,01,201909,1,3,02,0,09,1,37722,37722,P700,
460366809,SIOUX WHEELERS INC,% SIOUX WHEELERS,47148 240TH ST,DELL RAPIDS,SD,57022-6204,0000,03,3,1000,198303,1,15,317994301,1,01,201906,0,0,02,0,06,0,0,0,,
460366832,VETERANS OF FOREIGN WARS OF THE US DEPT OF SOUTH DAKOTA,% GERRI DAHLIN,46788 SD HIGHWAY 46,BERESFORD,SD,57004-6314,1887,04,9,3000,196708,1,00,907000000,5,01,201906,0,0,02,0,06,0,0,0,,DIST 1 AUXILIARY
460367004,SOUTH DAKOTA RIGHT TO LIFE COMMITTEE INC,% SPENCER CODY,1107 MT RUSHMORE RD SUITE 1B,RAPID CITY,SD,57701-3619,0000,04,3,2000,198402,0,00,000000000,2,01,201912,2,4,01,0,12,10719,106730,106730,R620,
460367005,SOUTH DAKOTA RIGHT TO LIFE COMMITTEE EDUCATIONAL FUND,% CONNIE EDWARDS,1107 MOUNT RUSHMORE RD STE 1B,RAPID CITY,SD,57701-3619,0000,03,3,1000,198404,1,15,125000000,1,01,201912,0,0,02,0,12,0,0,0,,
460367008,CUSTER COUNTY SENIOR CITIZENS CLUB,,538 MOUNT RUSHMORE RD,CUSTER,SD,57730-1930,0000,03,3,2000,198305,1,16,575995000,1,01,201812,4,4,01,0,12,341454,255125,251844,,
460367034,SISSETON SWIMMING POOL ASSOCIATION INC,,11709 461ST AVE,SISSETON,SD,57262-7025,0000,03,3,1000,198811,1,15,297000000,1,01,201812,4,3,01,0,12,225305,50857,50857,,
460367045,SOUTH DAKOTA DENTAL FOUNDATION,,PO BOX 1194,PIERRE,SD,57501-1194,0000,03,3,2000,201801,1,22,161040000,1,01,201812,4,4,01,0,12,107409,187499,168174,E80,
460367116,LIVING WORD FELLOWSHIP FULL GOSPEL CHURCH,,320 N MAIN ST,FREEMAN,SD,57029-2227,0000,03,3,7000,198303,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460367117,BETHESDA HOME OF ABERDEEN INC,,1224 S HIGH ST,ABERDEEN,SD,57401-7724,0000,03,3,1000,198208,1,16,152179029,1,01,201812,8,8,01,0,12,12776859,10949686,10947203,,
460367275,INDEPENDENT ASSEMBLIES OF GOD,,327 N FAIRFAX AVE,SIOUX FALLS,SD,57103-1324,1621,03,9,7000,196402,1,10,001000000,5,01,,0,0,06,0,12,,,,,MT MOVERS
460367457,MODERN WOODMEN OF AMERICA,% LOURINE C VOSTAD,23177 462ND AVE,WENTWORTH,SD,57075-6903,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,5543
460367494,NORTHERN PLAINS EYE FOUNDATION,,402 SAINT JOSEPH ST STE 1,RAPID CITY,SD,57701-3081,0000,03,3,1000,198302,1,16,162000000,1,01,201812,6,6,01,0,12,2721339,1144855,190558,G41Z,
460367502,GRAND VALLEY LUTHERAN CHURCH,,PO BOX 271,CANTON,SD,57013-0271,9386,03,9,7000,198704,1,10,001000000,5,01,,0,0,06,0,12,,,,,
460367778,BACKROOM PRODUCTION INC,% BARB EVENSON,611 CIRCLE DR,RAPID CITY,SD,57702-2035,0000,03,3,2000,198407,1,16,090000000,1,01,201909,0,0,02,0,09,0,0,0,,
460367783,SOUTH DAKOTA CONGRESS OF PARENTS AND TEACHERS,% PTA PRESIDENT,2200 S ROOSEVELT ST,ABERDEEN,SD,57401-8526,9529,03,9,1000,198402,2,15,035602000,1,01,201906,0,0,02,0,06,0,0,0,,CENTRAL HIGH SCHOOL PTA
460368054,WORD OF LIFE CHRISTIAN MINISTRIES INC,,PO BOX 537,MITCHELL,SD,57301-0537,0000,03,3,8000,198404,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460368096,THOMAS CLEMENT WHITE EYE INSTITUTE,% NANCY WHITE,1703 SOUTH MINNESOTA AVEENUE,SIOUX FALLS,SD,57105-0000,0000,03,3,1200,198301,1,16,161179994,1,01,201907,0,0,02,0,07,0,0,0,,
460368188,RAPID CITY MIDGET FOOTBALL ASSOCIATION INC,,700 JACKSON BLVD,RAPID CITY,SD,57702-2528,0000,03,3,1000,198305,1,16,321349995,1,01,201812,2,3,02,0,12,15130,33410,33410,,
460368246,FIRST ASSEMBLY OF GOD,,6300 W 41ST ST,SIOUX FALLS,SD,57106-1281,1678,03,9,7000,196408,1,10,001002029,5,01,201312,0,0,06,0,12,,,,,
460368289,THE LIGHTHOUSE,,PO BOX 109,HILL CITY,SD,57745-0109,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460368295,AMERICAN LUTHERAN CHURCH CHRISTIAN LEARNING CENTER,,155 4TH ST SE,HURON,SD,57350-2509,9386,03,9,7000,198704,1,10,000000000,1,01,201312,0,0,06,0,12,,,,,
460368309,MOBRIDGE ASSEMBLY OF GOD,,PO BOX 214,WATERTOWN,SD,57201-0214,1678,03,9,7000,196408,1,10,001000000,5,01,,0,0,06,0,12,,,,,
460368310,SOCIETY OF HEALTH AND PHYSICAL EDUCATORS,% CHERYL L MILLER,PO BOX 644,MITCHELL,SD,57301-0644,2247,03,9,1000,197202,1,16,065207318,5,01,201905,0,0,02,0,05,0,0,0,,SHAPE SD
460368321,SHRINERS INTERNATIONAL,% YELDUZ SHRINERS,PO BOX 1066,ABERDEEN,SD,57402-1066,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,GETTYSBURG SHRINE CLUB
460368323,NEW LIFE ASSEMBLY OF GOD,,1120 N HARRISON AVE,PIERRE,SD,57501-2808,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460368329,MODERN WOODMEN OF AMERICA,% SHANE VETCH,PO BOX 163,FREEMAN,SD,57029-0163,1519,08,9,1000,000000,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,3465
460368457,MITCHELL ASSEMBLY OF GOD,,1901 N SANBORN BLVD,MITCHELL,SD,57301-1029,1678,03,9,7000,196401,1,10,001002029,5,01,,0,0,06,0,03,,,,,
460368468,COUNCIL ON COLLEGE ADMISSION IN SOUTH DAKOTA,,2001 S SUMMIT AVE,SIOUX FALLS,SD,57197-0001,0000,03,3,1200,198302,1,16,603000000,1,01,201906,4,3,01,0,06,112706,90036,90036,,
460368470,PHI UPSILON OMICRON INC,% HARRIET SWEDLUND,2129 GOLDENROD TRL,BROOKINGS,SD,57006-2965,1008,03,9,1000,194710,2,16,036319000,5,01,201907,0,0,02,0,07,0,0,0,,PHI ALUMNI CHAPTER
460368491,YOUTH ACTIVITIES INC,,PO BOX 691,SIOUX FALLS,SD,57101-0691,0000,03,3,1000,198303,1,16,327349000,1,01,201809,3,3,01,0,09,68801,51197,36245,,
460368498,CHRIST COMMUNITY MINISTRIES,% DR BERNARD SCHOCK,3000 S GEORGE ST,SIOUX FALLS,SD,57110-7564,0000,03,3,7000,198307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
460368509,STURGIS INDUSTRIAL EXPANSION CORPORATION,,PO BOX 218,STURGIS,SD,57785-0218,0000,06,3,3000,199408,2,00,403200000,1,01,201812,6,4,01,0,12,3970349,336649,246993,,
460368554,EASTERN SO DAK SOIL AND WATER RESEARCH FARM INC,% GENE THORMODSGARD,47606 293RD STREET,BERESFORD,SD,57004-0000,0000,05,3,1000,198304,2,00,998000000,1,01,201912,0,0,02,0,12,0,0,0,,
460368593,UNITED CEMETERY ASSOCIATION,% WAYNE FISCHER,222 8TH ST,BROOKINGS,SD,57006-1419,0000,13,3,1000,198512,1,00,900901000,1,01,201912,0,0,02,0,12,0,0,0,,
460368620,ABERDEEN AREA HUMANE SOCIETY,,PO BOX 1013,ABERDEEN,SD,57402-1013,0000,03,3,1000,198303,1,16,355000000,1,01,201903,6,4,01,0,03,1145287,489034,471787,D200,
460368718,SOUTH DAKOTA JAYCEES CHARITABLE,% SHEILA TOERING,1000 N WEST AVE STE 410,SIOUX FALLS,SD,57104-1314,0000,03,3,1235,201711,1,16,123000000,1,01,201812,0,0,02,0,12,0,0,0,W99,
460368749,ASSEMBLY OF GOD,,PO BOX 332,HERREID,SD,57632-0332,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460368864,BETHEL ASSEMBLY OF GOD,,1202 N MAPLE AVE,RAPID CITY,SD,57701-1058,1678,03,9,7000,196408,1,10,000000000,1,01,,0,0,06,0,03,,,,,
460368955,ROCKERVILLE VOLUNTEER FIRE DEPARTMENT INC,,13720 S HIGHWAY 16,RAPID CITY,SD,57702-6582,0000,04,3,1000,199303,2,00,407000000,1,01,201812,1,4,01,0,12,5522,261540,261540,,
460368966,FIRST BAPTIST CHURCH,,105 N STATE ST,VIBORG,SD,57070-0000,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,5421
460369042,CALVARY TEMPLE ASSEMBLY OF GOD,,PO BOX 579,SPEARFISH,SD,57783-0579,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460369177,RUSHMORE BORGLUM MINISTRY INC,,RR3 BOX 36,FREEMAN,SD,57029-0000,0000,03,3,7000,198403,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460369191,ST JOHN LUTHERAN CHURCH,,PO BOX 16,WARNER,SD,57479-0016,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460369204,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% VICKY FITZPATRICK,PO BOX 694,PARKER,SD,57053-0694,0239,04,9,3000,196912,2,00,279319000,5,01,201906,0,0,02,0,06,0,0,0,,41460 TEA
460369321,BETHEL MENNONITE BRETHREN CHURCH,,19453 408TH AVE,YALE,SD,57386-8210,2555,03,9,7000,197408,1,10,002000000,5,01,,0,0,06,0,08,,,,,
460369714,FIRST BAPTIST CHURCH,,PO BOX 222,BURKE,SD,57523-0222,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,5404
460369923,ASSOCIATION OF HUTTERIAN BRETHREN CHURCHES INC,,PO BOX 490,ABERDEEN,SD,57402-0490,0000,03,3,7000,198307,1,10,003000000,1,01,201904,8,8,01,0,04,11772560,29550085,29550085,,
460369929,BOWDLE HOSPITAL,% BOWDLE HEALTHCARE CENTER,8001 WEST 5TH ST,BOWDLE,SD,57428-0000,0000,03,3,1000,200510,1,12,000000000,1,01,,0,0,14,0,12,,,,T20,
460369994,WATERTOWN BASEBALL PARENTS ASSOCIATION INC,% LEDGERS INC,PO BOX 1461,WATERTOWN,SD,57201-6461,0000,03,3,1000,200108,1,16,000000000,1,01,201912,3,4,01,0,12,56526,220657,170531,N630,
460369995,ST PAUL LUTHERAN CHURCH,,206 N ANDREW ST,ROSCOE,SD,57471-0000,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,2229
460370222,FIRST ASSEMBLY OF GOD,,1008 CHURCH AVE,GREGORY,SD,57533-1032,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460370297,BISHOP DUDLEY HOSPITALITY HOUSE,% HENRY J SOLSAA SEC-TREAS,105 S BATES ST,FLANDREAU,SD,57028-1809,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
460370299,HOWARD WOOD DAKOTA RELAYS,,201 E 38TH ST,SIOUX FALLS,SD,57105-5815,0000,03,3,1000,198306,1,16,300301000,1,01,201812,4,4,01,0,12,178786,139335,115762,,
460370406,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% KEITH VENHUIZEN,PO BOX 306,ARMOUR,SD,57313-0306,0239,04,9,3000,196912,2,00,279319000,5,01,201806,0,0,02,0,06,0,0,0,,41147 ARMOUR LIONS CLUB
460370413,SOUTH DAKOTA CUTTING HORSE ASSOCIATION,,19486 BRUSHIE CREEK RD,FAITH,SD,57626-7109,0000,05,3,1000,198311,2,00,249230000,1,01,201812,3,4,01,0,12,25011,113263,6414,,
460370414,SOUTH DAKOTA ASSOCIATION OF STUDENT FINANCIAL AID ADMINISTRATORS,,PO BOX 730,WATERTOWN,SD,57201-0730,0000,03,3,2000,198402,1,15,149995205,5,01,201912,0,0,02,0,12,0,0,0,B82,
460370431,BIBLE FAITH FELLOWSHIP CHURCH INC,,310 7TH AVE,BROOKINGS,SD,57006-2160,0000,03,3,1000,198309,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460370475,SOUTH DAKOTA HISTORICAL SOCIETY FOUNDATION,,900 GOVERNORS DR,PIERRE,SD,57501-2200,0000,03,3,2000,201506,1,15,001062000,1,01,201812,6,6,01,0,12,2300132,1727723,762141,A80,
460370500,ASSEMBLY OF GOD CHURCH,% DISTRICT OFFICE,PO BOX 100,MITCHELL,SD,57301-0100,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460370556,TRINITY LUTHERAN CHURCH,,PO BOX 148,CHAMBERLAIN,SD,57325-0148,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460370602,CUSTER COUNTY FAIR ASSOCATION,% KEITH PERLI,PO BOX 246,HERMOSA,SD,57744-0246,0000,03,3,1250,201206,1,16,000000000,1,01,201812,4,4,01,0,12,198725,108819,72582,O52,
460370654,TWIN CITIES CHURCH OF CHRIST,% ALBERT HARTY,519 MCQUILLAN ST,LEAD,SD,57754-1626,0000,03,3,7000,199812,1,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
460370667,WATER OF LIFE ASSEMBLY OF GOD CHURCH,,202 E CLEMMER AVE,CHAMBERLAIN,SD,57325-1310,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
460370739,RAPID CITY CLOWNS INC,,1430 HAINES AVE STE 108 # 235,RAPID CITY,SD,57701-0612,0000,03,3,1000,198508,1,15,260000000,1,01,201812,0,0,02,0,12,0,0,0,,
460370788,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DALE SCHUETT,PO BOX 52,ONIDA,SD,57564-0052,0239,04,9,3000,196912,0,00,279319000,5,01,201806,0,0,02,0,06,0,0,0,,42267 ONIDA WHEAT LAND
460370808,FAITH TEMPLE CHURCH OF GOD IN CHRIST,% BISHOP LORENZO L KELLY,715 KANSAS CITY ST,RAPID CITY,SD,57701-3638,0000,03,3,7000,200910,1,10,001000000,1,01,,0,0,06,0,12,,,,X20,
460370888,FRIENDSHIP COMMUNITY CHURCH,,821 S CLOUDAS AVE,SIOUX FALLS,SD,57103-2457,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,7380
460371036,WESLEYAN NATIVE MINISTRIES INC,% REV LARRY SALWAY,PO BOX 7543,RAPID CITY,SD,57709-7543,2079,03,9,2000,197005,2,10,601030000,5,01,,0,0,01,0,12,,,,,
460371097,HURON UNIVERSITY FOUNDATION INC,,PO BOX 675,HURON,SD,57350-0675,0000,03,3,1000,198305,1,04,922927000,1,01,201812,2,3,00,1,12,15769,90000,,B43I,
460371117,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,,5325 W BIRNHAMWOOD DR,SIOUX FALLS,SD,57106-0656,1061,03,9,7000,194910,1,10,325059927,5,01,,0,0,06,0,12,,,,,SIOUX FALLS
460371120,SOUTH DAKOTA ASSOCIATION FOR THE EDUCATION OF YOUNG CHILDREN,% ELLEN SCHLOSSER,37751 106TH ST,FREDERICK,SD,57441-5001,5586,03,6,1000,200910,1,16,059000000,1,01,201906,0,0,02,0,06,0,0,0,B99,
460371121,INTERNATIONAL CHURCH OF THE FOURSQUARE GOSPEL,,211 ZINNIA DR,BELLE FOURCHE,SD,57717-2298,1061,03,9,7000,194910,1,10,325059000,1,01,,0,0,06,0,12,,,,,BELLE FOURCHE FOURSQUARE CHURCH
460371152,RONALD MCDONALD HOUSE CHARITIES OF SOUTH DAKOTA INC,,825 S LAKE AVE,SIOUX FALLS,SD,57104-4635,0000,03,3,1000,198305,1,15,399994000,1,01,201812,7,6,01,0,12,5163104,1079087,1046171,P99,
460371178,KEYSTONE CHAMBER OF COMMERCE,,PO BOX 653,KEYSTONE,SD,57751-0653,0000,06,3,1000,199308,2,00,200000000,1,01,201712,3,4,01,0,12,72421,137487,135139,,
460371245,INSTITUTE OF INTERNAL AUDITORS,% SABRINA M DEGEN,100 S PHILLIPS AVE,SIOUX FALLS,SD,57104-6745,8620,06,9,2000,199201,2,00,229000000,1,01,201905,0,0,02,0,05,0,0,0,,SIOUX FALLS CHAPTER
460371406,FOUNTAIN SPRINGS COMMUNITY CHURCH,,321 7TH ST,RAPID CITY,SD,57701-2701,2079,03,9,7200,195705,1,10,601030000,5,01,,0,0,06,0,12,,,,,
460371463,SOUTH DAKOTA CONSERVATION OFFICERS ASSOCIATION,% ANDY ALBAN,PO BOX 523,CHAMBERLAIN,SD,57325-0523,0000,06,3,2000,201412,2,00,205000000,1,01,201912,0,0,02,0,12,0,0,0,S40,
460371753,KNIGHTS OF COLUMBUS,% RICHARD WEBER,PO BOX 502,PARKSTON,SD,57366-0502,0188,08,9,1000,194010,1,00,036029265,5,01,201812,0,0,02,0,12,0,0,0,,1772 FATHER DAHLMANN
460371813,LAKE FRANCIS CASE DEVELOPMENT CORPORATION INC,,PO BOX 526,CHAMBERLAIN,SD,57325-0526,0000,06,3,2000,198901,2,00,200000000,1,01,201812,5,3,01,0,12,589796,81623,63433,,
460371818,CHRISTIAN LIFE CENTER,% REGISTERED OFFICE,PO BOX 255,BELLE FOURCHE,SD,57717-0255,0000,03,3,7000,198311,1,10,001003000,1,01,,0,0,06,0,12,,,,,
460371820,VALLEY BIBLE FELLOWSHIP MINISTRIES INC,,PO BOX 320,BLACK HAWK,SD,57718-0320,0000,03,3,7000,198309,1,10,001000000,1,01,,0,0,06,0,08,,,,,
460371993,PIERRE ECONOMIC DEVELOPMENT,,PO BOX 548,PIERRE,SD,57501-0548,0000,06,3,2000,000000,0,00,000000000,5,01,201812,6,4,01,0,12,2491381,453590,453590,,
460372011,RAPID CITY CATHOLIC SCHOOL SYSTEM,,424 FAIRMONT BLVD,RAPID CITY,SD,57701-5473,0928,03,9,1000,194603,1,10,001150120,5,01,,0,0,06,0,08,,,,,
460372059,MODERN WOODMEN OF AMERICA,% SARAH M MAY,690 21ST ST SW STE 1,HURON,SD,57350-3435,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,456
460372062,MODERN WOODMEN OF AMERICA,% MERIBETH L FINK,1125 N SANBORN BLVD,MITCHELL,SD,57301-1241,1519,08,9,1000,196105,0,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,,317
460372064,MODERN WOODMEN OF AMERICA,% GERALD G PESICKA,3209 E BREWSTER ST,SIOUX FALLS,SD,57108-8315,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,17401
460372193,LIVE CENTER RESIDENTIAL INC,,PO BOX 59,LEMMON,SD,57638-0059,0000,03,3,1000,198409,1,16,160042031,1,01,201912,3,3,01,0,12,49689,54743,54743,,
460372248,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DONNA WEILAND,PO BOX 841,MITCHELL,SD,57301-0841,0239,04,9,3000,196912,2,00,279319000,5,01,201906,0,0,02,0,06,0,0,0,,32782 MITCHELL PALACE CITY
460372407,SPLIT ROCK TOWNSHIP VOLUNTEER FIRE DEPARTMENT,,7201 E ARROWHEAD PKWY,SIOUX FALLS,SD,57110-7020,0000,04,3,3000,198411,1,00,407000000,1,01,201808,5,4,01,0,08,713030,137149,133453,,
460372422,OPTIMIST INTERNATIONAL,% CHERYL SIVERTSEN,916 N LINCOLN ST,ABERDEEN,SD,57401-2419,1334,04,9,3000,195807,2,00,328908905,5,01,201909,0,0,02,0,09,0,0,0,,35000 OC OF ABERDEEN SC
460372454,MONUMENT HEALTH PHYSICIANS INC,% MARK THOMPSON CFO,PO BOX 6000,RAPID CITY,SD,57709-6000,0000,03,3,1000,198402,1,12,000000000,1,01,201906,3,5,01,0,06,26700,752198,-752198,E24,
460372511,FRATERNAL ORDER OF POLICE,% KATHY ADAMS,210 E 7TH AVE,REDFIELD,SD,57469-1283,1199,08,9,1000,195210,1,00,265000000,5,01,201912,0,0,02,0,12,0,0,0,,10 SPINK COUNTY LODGE
460372548,FORDHAM SCHOOL,,533 FORDHAM DR,CARPENTER,SD,57322-2101,0000,03,3,2000,198312,1,11,046030000,1,01,201912,0,0,02,0,12,0,0,0,B24Z,
460372605,NEMO-COMMUNITY CHURCH,,LOCAL,NEMO,SD,57759-0000,0000,03,3,7000,198404,1,10,001000000,1,01,,0,0,06,0,03,,,,,
460372807,FIVE COUNTIES HOSPITAL AUXILIARY,% DELAINE MAXON,411 12TH ST W,LEMMON,SD,57638-2111,0000,03,3,1000,198311,1,16,151000000,1,01,201908,0,0,02,0,08,0,0,0,,
460372826,MENNO HISTORICAL SOCIETY INC,% CAROL HARVEY,301 S 5TH STREET,MENNO,SD,57045-0000,0000,03,3,1200,201810,1,16,060062000,1,01,201912,0,0,02,0,12,0,0,0,A50,
460372886,WOUNDED KNEE DISTRICT SCHOOL,,PO BOX 350,MANDERSON,SD,57756-0350,0000,03,3,1000,198406,1,11,998000000,1,01,201806,6,6,01,0,06,2627940,3639160,3509812,B20Z,
460372887,SOUTH DAKOTA BANKERS ASSOCIATION FOUNDATION,,PO BOX 1081,PIERRE,SD,57501-1081,0000,03,3,1000,198309,0,17,000000000,0,01,201906,6,3,01,0,06,2587943,94894,94894,,SDBA FOUNDATION
460372951,AMERICAN LEGION AUXILIARY,% CAROL J SUNDALL,PO BOX 33,KENNEBEC,SD,57544-0033,0964,19,9,1000,194610,2,00,319907000,5,01,201912,0,0,02,0,12,0,0,0,,0179 JOHNSON-PETERSON UNIT
460373007,BLACK HILLS WORKSHOP RESIDENTIAL SERVICES INC,,PO BOX 2104,RAPID CITY,SD,57709-2104,0000,03,3,1000,198402,1,16,031000000,1,01,201906,4,4,01,0,06,328959,159623,159623,L20Z,
460373048,MODERN WOODMEN OF AMERICA,% ROBERT L WEISBECK,305 4TH ST STE C,BROOKINGS,SD,57006-1954,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,5544
460373113,TIMBER LAKE AND AREA HISTORICAL SOCIETY INC,,PO BOX 181,TIMBER LAKE,SD,57656-0181,0000,03,3,2000,198310,1,16,119000000,1,01,201912,6,4,01,0,12,1841621,308787,68269,,
460373123,NORTHEASTERN MENTAL HEALTH FOUNDATION,,14 S MAIN ST STE 1E,ABERDEEN,SD,57401-4189,0000,03,3,1000,198311,1,15,602994603,1,01,201906,6,4,01,0,06,1252610,382349,107102,F32I,
460373135,AMERICAN LEGION AUXILIARY,% JACKS TAX SERVICE,PO BOX 125,GROTON,SD,57445-0125,0964,19,9,1000,194610,1,00,319907000,5,01,201909,0,0,02,0,09,0,0,0,,39 GROTON
460373136,JAMESVILLE HUTTERIAN BRETHREN INC,,29568 436TH AVE,UTICA,SD,57067-5535,0000,40,0,1000,198201,0,00,000000000,0,01,,0,0,00,0,12,,,,,JAMESVILLE COLONY
460373165,FIRST REFORMED CHURCH,,818 9TH AVE SE,ABERDEEN,SD,57401-6307,2092,03,9,7000,197007,1,10,000000000,5,01,,0,0,06,0,12,,,,,
460373243,AMERICAN LEGION AUXILIARY,% EVA HANSEN,600 13TH AVE S APT 4,FAULKTON,SD,57438-2117,0964,19,9,1000,194610,1,00,319907000,5,01,201912,0,0,02,0,12,0,0,0,,102 FONCANNON
460373309,SOUTH DAKOTA SOYBEAN ASSOCIATION,,5000 S BROADBAND LANE SUITE STE100,SIOUX FALLS,SD,57108-2260,0000,05,3,1000,198312,2,00,232230249,1,01,201906,5,5,01,0,06,626540,626212,531002,,
460373337,WATERTOWN ELKS 838 CHARITY FOUNDATION,,PO BOX 481,WATERTOWN,SD,57201-0481,0000,03,3,1000,198710,1,15,179000000,1,01,201903,4,1,02,0,03,110875,4485,4485,,
460373445,INTERNATIONAL ASSOCIATION OF LIONS CLUB,% BETH FEILMEIER,1011 7TH ST W,CLEAR LAKE,SD,57226-2143,0239,04,9,3000,194012,2,00,911520000,5,01,201906,0,0,02,0,06,0,0,0,S80,38421 DEUEL COUNTY L C
460373449,JAMES VALLEY PIONEER THRESHING ASSOC,,PO BOX 41,ANDOVER,SD,57422-0041,0000,03,3,2000,201405,1,16,000000000,1,01,201912,3,3,02,0,12,97384,33926,-27378,A54,
460373499,LADNER,,PO BOX 267,BUFFALO,SD,57720-0267,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460373568,CROCKER LUTHERAN CHURCH,,PO BOX 67,BRADLEY,SD,57217-0067,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460373584,VETERANS OF FOREIGN WARS DEPARTMENT OF SOUTH DAKOTA AUXILIARY,% SHARI SORENSON,2008 S VAN EPS AVE,SIOUX FALLS,SD,57105-3239,1887,04,9,3000,196708,1,00,907000000,5,01,201904,0,0,02,0,04,0,0,0,,0628 JOHN M BLISS AUX
460373641,MIGHTY CORSON ART PLAYERS,,PO BOX 444,BRANDON,SD,57005-0444,0000,03,3,2000,201608,1,16,000000000,1,01,201812,0,0,02,0,06,0,0,0,A65,
460373674,ST JOHNS LUTHERAN CHURCH,,PO BOX 67,BRADLEY,SD,57217-0067,9386,03,9,7000,198804,0,10,001000000,1,01,,0,0,06,0,01,,,,,
460373726,AMERICAN LUTHERAN CHURCH,,PO BOX 132,CASTLEWOOD,SD,57223-0132,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
460373758,FLANDREAU FLIER BOOSTER CLUB,% SHAEFFER LAW OFFICE,308 N WIND ST,FLANDREAU,SD,57028-1214,0000,03,3,1200,200502,1,16,000000000,0,01,201912,0,0,02,0,12,0,0,0,B94,
460373774,CLARK COUNTY RIDERS,% JONATHAN G ANDERSON,22 W 12TH AVE,WEBSTER,SD,57274-1015,0000,04,3,3000,198902,2,00,318000000,1,01,201907,0,0,02,0,07,0,0,0,,
460373804,FAULK COUNTY HISTORICAL SOCIETY,% JOYCE AROLD,PO BOX 584,FAULKTON,SD,57438-0584,0000,03,3,1000,199406,1,15,060000000,1,01,201904,0,0,02,0,04,0,0,0,,
460373806,DUNHAM HISTORICAL SOCIETY,% JEAN FERGUSON,PO BOX 363,WESSINGTN SPG,SD,57382-0363,0000,03,3,1000,199312,1,16,119000000,1,01,201912,0,0,02,0,12,0,0,0,,
460373882,WESTERN SOUTH DAKOTA CHILD PROTECTION COUNCIL,% TANYA SEPKA,PO BOX 2440,RAPID CITY,SD,57709-2440,0000,03,3,5000,202002,1,15,000000000,1,01,201812,0,0,02,0,06,0,0,0,I72,
460374063,GRANT COUNTY ARC,% ANNA MAE FROST,708 E PARK AVE,MILBANK,SD,57252-2629,0000,03,3,1000,200208,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,D20,
460374071,LENNOX CEMETRY,,PO BOX 128,LENNOX,SD,57039-0128,0000,13,3,1000,201505,1,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,Y50,
